type,company,description,sku,diameter_in,weight_gr,sectional_density,name,product_name,bc_g1,bc_g7,bc_fn
rifle,Sierra,Sierra .358 200gr Pro-Hunter 2800,2800,0.358,200,0.223,,Pro-Hunter,,,"""{"""".148"""": [2000, null], """".203"""": [1500, 2000] , """".247"""": [1200, 1500] , """".271"""": [1000, 1200] , """".230"""": [0, 1000]}"""
rifle,Sierra,Sierra .375 350gr MatchKing 9350,9350,0.375,350,0.355,,MatchKing,,,"""{"""".805"""": [2200, null], """".780"""": [2200, 1700] , """".720"""": [0, 1700]}"""
rifle,Sierra,Sierra .375 300gr GameKing 3000,3000,0.375,300,0.305,,GameKing,,,"""{"""".475"""": [2600, null], """".480"""": [2200, 2600] , """".470"""": [1800, 2200] , """".458"""": [0, 1800]}"""
rifle,Sierra,Sierra .375 250gr GameKing 2950,2950,0.375,250,0.254,,GameKing,,,"""{"""".353"""": [2600, null], """".371"""": [2250, 2600] , """".375"""": [1800, 2250] , """".363"""": [0, 1800]}"""
rifle,Sierra,Sierra .375 200gr Pro-Hunter 2900,2900,0.375,200,0.203,,Pro-Hunter,,,"""{"""".195"""": [2100, null], """".212"""": [1750, 2100] , """".232"""": [1400, 1750] , """".248"""": [0, 1400]}"""
pistol,Sierra,Sierra .4 150gr Sports Master 8430,8430,0.4,150,0.134,,Sports Master,,,"""{"""".120"""": [1150, null], """".130"""": [1000, 1150] , """".142"""": [850, 1000] , """".110"""": [0, 850]}"""
pistol,Sierra,Sierra .4 135gr Sports Master 8425,8425,0.4,135,0.121,,Sports Master,,,"""{"""".105"""": [1200, null], """".115"""": [1000, 1200] , """".120"""": [850, 1000] , """".105"""": [0, 850]}"""
pistol,Sierra,Sierra .4 165gr Sports Master 8445,8445,0.4,165,0.147,,Sports Master,,,"""{"""".130"""": [1150, null], """".145"""": [1000, 1150] , """".155"""": [850, 1000] , """".115"""": [0, 850]}"""
pistol,Sierra,Sierra .4 165gr V-Crown 9465,9465,0.4,165,0.147,,V-Crown,,,"""{0"""".132"""": [1150, null], 0"""".147"""": [850, 1150] , 0"""".118"""": [0, 850]}"""
pistol,Sierra,Sierra .4 180gr Sports Master 8460,8460,0.4,180,0.161,,Sports Master,,,"""{"""".140"""": [1150, null], """".160"""": [1000, 1150] , """".170"""": [850, 1000] , """".120"""": [0, 850]}"""
pistol,Sierra,Sierra .41 170gr Sports Master 8500,8500,0.41,170,0.144,,Sports Master,,,"""{"""".123"""": [0, 1300], """".122"""": [900, 1300] , """".120"""": [0, 900]}"""
pistol,Sierra,Sierra .41 210gr Sports Master 8520,8520,0.41,210,0.178,,Sports Master,,,"""{"""".165"""": [1300, null], """".210"""": [900, 1300] , """".160"""": [0, 900]}"""
pistol,Sierra,Sierra .4295 180gr Sports Master 8600,8600,0.4295,180,0.139,,Sports Master,,,"""{"""".130"""": [1300, null], """".125"""": [900, 1300] , """".140"""": [0, 900]}"""
pistol,Sierra,Sierra .4295 210gr Sports Master 8620,8620,0.4295,210,0.163,,Sports Master,,,"""{"""".160"""": [1200, null], """".175"""": [900, 1200] , """".170"""": [0, 900]}"""
pistol,Sierra,Sierra .4295 220gr Tournament Master 8605,8605,0.4295,220,0.17,,Tournament Master,,,"""{"""".180"""": [1300, null], """".185"""": [1100, 1300] , """".200"""": [900, 1100] , """".170"""": [0, 900]}"""
pistol,Sierra,Sierra .4295 240gr Sports Master 8610,8610,0.4295,240,0.186,,Sports Master,,,"""{"""".185"""": [1300, null], """".172"""": [900, 1300] , """".171"""": [0, 900]}"""
pistol,Sierra,Sierra .4295 250gr Tournament Master 8615,8615,0.4295,250,0.194,,Tournament Master,,,"""{"""".213"""": [1200, null], """".230"""": [900, 1200] , """".195"""": [0, 900]}"""
pistol,Sierra,Sierra .4295 300gr Sports Master 8630,8630,0.4295,300,0.232,,Sports Master,,,"""{"""".230"""": [1200, null], """".250"""": [900, 1200] , """".195"""": [0, 900]}"""
pistol,Sierra,Sierra .4515 185gr Sports Master 8800,8800,0.4515,185,0.13,,Sports Master,,,"""{"""".100"""": [1200, null], """".110"""": [900, 1200] , """".135"""": [0, 900]}"""
pistol,Sierra,Sierra .4515 300gr Sports Master 8830,8830,0.4515,300,0.21,,Sports Master,,,"""{"""".192"""": [1400, null], """".121"""": [1200, 1400] , """".240"""": [900, 1200] , """".165"""": [0, 900]}"""
pistol,Sierra,Sierra .4515 240gr Sports Master 8820,8820,0.4515,240,0.168,,Sports Master,,,"""{"""".150"""": [1100, null], """".160"""": [900, 1100] , """".170"""": [0, 900]}"""
pistol,Sierra,Sierra .4515 230gr Tournament Master 8815,8815,0.4515,230,0.161,,Tournament Master,,,"""{"""".140"""": [1100, null], """".200"""": [900, 1100] , """".205"""": [0, 900]}"""
pistol,Sierra,Sierra .4515 230gr Sports Master 8805,8805,0.4515,230,0.161,,Sports Master,,,"""{"""".145"""": [1300, null], """".169"""": [1299, 900] , """".141"""": [0, 900]}"""
pistol,Sierra,Sierra .4515 200gr V-Crown 9820,9820,0.4515,200,0.14,,V-Crown,,,"""{"""".118"""": [1200, null], """".143"""": [900, 1200] , """".148"""": [0, 900]}"""
pistol,Sierra,Sierra .4515 200gr Tournament Master 8825,8825,0.4515,200,0.14,,Tournament Master,,,"""{"""".120"""": [1200, null], """".145"""": [900, 1200] , """".150"""": [0, 900]}"""
pistol,Sierra,Sierra .4515 185gr Tournament Master 8810,8810,0.4515,185,0.13,,Tournament Master,,,"""{"""".110"""": [1200, null], """".135"""": [900, 1200] , """".135"""": [0, 900]}"""
rifle,Sierra,Sierra .458 300gr Pro-Hunter 8900,8900,0.458,300,0.204,,Pro-Hunter,,,"""{"""".120"""": [2400, null], """".145"""": [1900, 2400] , """".185"""": [1400, 1900] , """".210"""": [1150, 1400] , """".230"""": [0, 1150]}"""
pistol,Sierra,Sierra .5 350gr Sports Master 5350,5350,0.5,350,0.2,,350 gr. JHP (50 bullets,Sports Master,,",""{"""".155"""": [1775, null], """".158"""": [1620, 1775] , """".169"""": [1470, 1620] , """".177"""": [1300, 1470] , """".188"""": [0, 1300]}"""
pistol,Sierra,Sierra .5 350gr Sports Master 5400,5400,0.5,350,0.229,,400 grain JSP,Sports Master,,",""{"""".185"""": [1600, null], """".198"""": [1450, 1600] , """".212"""": [1280, 1450] , """".227"""": [1150, 1280] , """".234"""": [1150, null]}"""
rifle,Speer,Speer .204 39gr TNT 1015,1015,0.204,39,0.134,,TNT,0.202,,
rifle,Speer,Speer .224 30gr TNT Green 1021,1021,0.224,30,0.085,,TNT Green,0.091,,
rifle,Speer,Speer .224 33gr Jacketed Hollow Point Rifle 1014,1014,0.224,33,0.094,,Jacketed Hollow Point Rifle,0.079,,
rifle,Speer,Speer .224 40gr Varmint Soft Point 1017,1017,0.224,40,0.114,,Varmint Soft Point,0.144,,
rifle,Speer,Speer .224 43gr TNT Green 1022,1022,0.224,43,0.122,,TNT Green,0.15,,
rifle,Speer,Speer .224 45gr Varmint Soft Point 1023,1023,0.224,45,0.128,,Varmint Soft Point,0.167,,
rifle,Speer,Speer .224 46gr Varmint Soft Point 1024,1024,0.224,46,0.131,,Varmint Soft Point,0.094,,
rifle,Speer,Speer .224 50gr TNT 1030,1030,0.224,50,0.142,,TNT,0.228,,
rifle,Speer,Speer .224 50gr Varmint Soft Point 1029,1029,0.224,50,0.142,,Varmint Soft Point,0.231,,
rifle,Speer,Speer .224 50gr TNT 4705,4705,0.224,50,0.142,,TNT,0.228,,
rifle,Speer,Speer .224 52gr Varminter Hollow Point 1035,1035,0.224,52,0.148,,Varminter Hollow Point,0.168,,
rifle,Speer,Speer .224 52gr Varminter Hollow Point 4708,4708,0.224,52,0.148,,Varminter Hollow Point,0.168,,
rifle,Speer,Speer .224 52gr Target Match Rifle 1036,1036,0.224,52,0.148,,Target Match Rifle,0.253,,
rifle,Speer,Speer .224 55gr TNT 1032,1032,0.224,55,0.157,,TNT,,,
rifle,Speer,Speer .224 55gr Varmint Soft Point 1047,1047,0.224,55,0.157,,Varmint Soft Point,0.212,,
rifle,Speer,Speer .224 55gr Varmint Soft Point 4711,4711,0.224,55,0.157,,Varmint Soft Point,0.212,,
rifle,Speer,Speer .224 70gr Varmint Soft Point 1053,1053,0.224,70,0.199,,Varmint Soft Point,0.214,,
rifle,Speer,Speer .243 70gr TNT 1206,1206,0.243,70,0.169,,TNT,0.282,,
rifle,Speer,Speer .243 75gr Varminter Hollow Point 1205,1205,0.243,75,0.181,,Varminter Hollow Point,0.234,,
rifle,Speer,Speer .243 70gr TNT 4720,4720,0.243,70,0.169,,TNT,0.282,,
rifle,Speer,Speer .243 85gr Boat-Tail Rifle 1213,1213,0.243,85,0.206,,Boat-Tail Rifle,0.38,,
rifle,Speer,Speer .243 90gr Hot-Cor Rifle 1217,1217,0.243,90,0.218,,Hot-Cor Rifle,0.365,,
rifle,Speer,Speer .243 100gr Grand Slam Rifle 1222,1222,0.243,100,0.242,,Grand Slam Rifle,0.351,,
rifle,Speer,Speer .243 100gr Boat-Tail Rifle 1220,1220,0.243,100,0.242,,Boat-Tail Rifle,0.446,,
pistol,Speer,Speer .251 35gr Gold Dot Personal Protection 3985,3985,0.251,35,0.079,,Gold Dot Personal Protection,0.091,,
rifle,Speer,Speer .257 87gr TNT 1246,1246,0.257,87,0.188,,TNT,0.31,,
rifle,Speer,Speer .257 87gr TNT 4722,4722,0.257,87,0.188,,TNT,0.31,,
rifle,Speer,Speer .257 87gr Hot-Cor Rifle 1241,1241,0.257,87,0.188,,Hot-Cor Rifle,0.3,,
rifle,Speer,Speer .257 100gr Varminter Hollow Point 1407,1407,0.257,100,0.216,,Varminter Hollow Point,0.255,,
rifle,Speer,Speer .257 100gr Hot-Cor Rifle 1405,1405,0.257,100,0.216,,Hot-Cor Rifle,0.369,,
rifle,Speer,Speer .257 100gr Boat-Tail Rifle 1408,1408,0.257,100,0.216,,Boat-Tail Rifle,0.393,,
rifle,Speer,Speer .257 120gr Grand Slam Rifle 1415,1415,0.257,120,0.26,,Grand Slam Rifle,0.328,,
rifle,Speer,Speer .257 120gr Boat-Tail Rifle 1410,1410,0.257,120,0.26,,Boat-Tail Rifle,0.48,,
rifle,Speer,Speer .264 90gr TNT 1445,1445,0.264,90,0.184,,TNT,0.281,,
rifle,Speer,Speer .264 140gr Hot-Cor Rifle 1441,1441,0.264,140,0.287,,Hot-Cor Rifle,0.405,,
rifle,Speer,Speer .264 120gr Hot-Cor Rifle 1435,1435,0.264,120,0.246,,Hot-Cor Rifle,0.433,,
rifle,Speer,Speer .277 130gr Grand Slam Rifle 1465,1465,0.277,130,0.242,,Grand Slam Rifle,0.345,,
rifle,Speer,Speer .277 130gr Hot-Cor Rifle 1459,1459,0.277,130,0.242,,Hot-Cor Rifle,0.408,,
rifle,Speer,Speer .277 150gr Grand Slam Rifle 1608,1608,0.277,150,0.279,,Grand Slam Rifle,0.385,,
rifle,Speer,Speer .277 150gr Hot-Cor Rifle 1605,1605,0.277,150,0.279,,Hot-Cor Rifle,0.455,,
rifle,Speer,Speer .277 150gr Boat-Tail Rifle 1604,1604,0.277,150,0.279,,Boat-Tail Rifle,0.496,,
rifle,Speer,Speer .277 130gr Boat-Tail Rifle 1458,1458,0.277,130,0.242,,Boat-Tail Rifle,0.412,,
rifle,Speer,Speer .277 90gr TNT 1446,1446,0.277,90,0.168,,TNT,0.275,,
rifle,Speer,Speer .277 90gr TNT 4723,4723,0.277,90,0.168,,TNT,0.275,,
rifle,Speer,Speer .277 100gr Varminter Hollow Point 1447,1447,0.277,100,0.186,,Varminter Hollow Point,0.225,,
rifle,Speer,Speer .284 110gr TNT 4724,4724,0.284,110,0.195,,TNT,0.338,,
rifle,Speer,Speer .284 110gr TNT 1616,1616,0.284,110,0.195,,TNT,0.338,,
rifle,Speer,Speer .284 130gr Hot-Cor Rifle 1623,1623,0.284,130,0.23,,Hot-Cor Rifle,0.394,,
rifle,Speer,Speer .284 130gr Boat-Tail Rifle 1624,1624,0.284,130,0.23,,Boat-Tail Rifle,0.424,,
rifle,Speer,Speer .284 145gr Grand Slam Rifle 1632,1632,0.284,145,0.257,,Grand Slam Rifle,0.327,,
rifle,Speer,Speer .284 145gr Hot-Cor Rifle 1629,1629,0.284,145,0.257,,Hot-Cor Rifle,0.457,,
rifle,Speer,Speer .284 145gr Boat-Tail Rifle 1628,1628,0.284,145,0.257,,Boat-Tail Rifle,0.472,,
rifle,Speer,Speer .284 160gr Grand Slam Rifle 1638,1638,0.284,160,0.283,,Grand Slam Rifle,0.389,,
rifle,Speer,Speer .284 160gr Hot-Cor Rifle 1635,1635,0.284,160,0.283,,Hot-Cor Rifle,0.504,,
rifle,Speer,Speer .284 160gr Boat-Tail Rifle 1634,1634,0.284,160,0.283,,Boat-Tail Rifle,0.519,,
rifle,Speer,Speer .284 175gr Grand Slam Rifle 1643,1643,0.284,175,0.31,,Grand Slam Rifle,0.465,,
rifle,Speer,Speer .308 110gr Varminter Hollow Point 1835,1835,0.308,110,0.166,,Varminter Hollow Point,,,
rifle,Speer,Speer .308 110gr TMJ Rifle 1846,1846,0.308,110,0.166,,TMJ Rifle,0.179,,
rifle,Speer,Speer .308 125gr TNT 1986,1986,0.308,125,0.188,,TNT,0.341,,
rifle,Speer,Speer .308 125gr TNT 4725,4725,0.308,125,0.188,,TNT,0.341,,
rifle,Speer,Speer .308 130gr Varminter Hollow Point 2005,2005,0.308,130,0.196,,Varminter Hollow Point,0.263,,
rifle,Speer,Speer .308 150gr Grand Slam Rifle 2026,2026,0.308,150,0.226,,Grand Slam Rifle,0.295,,
rifle,Speer,Speer .308 150gr Boat-Tail Rifle 2022,2022,0.308,150,0.226,,Boat-Tail Rifle,0.417,,
rifle,Speer,Speer .308 165gr Grand Slam Rifle 2038,2038,0.308,165,0.248,,Grand Slam Rifle,0.393,,
rifle,Speer,Speer .308 165gr Hot-Cor Rifle 2035,2035,0.308,165,0.248,,Hot-Cor Rifle,0.433,,
rifle,Speer,Speer .308 165gr Boat-Tail Rifle 2034,2034,0.308,165,0.248,,Boat-Tail Rifle,0.52,,
rifle,Speer,Speer .308 168gr Target Match Rifle 2040,2040,0.308,168,0.253,,Target Match Rifle,0.534,,
rifle,Speer,Speer .308 170gr Hot-Cor Rifle 2041,2041,0.308,170,0.256,,Hot-Cor Rifle,0.298,,
rifle,Speer,Speer .308 180gr Grand Slam Rifle 2063,2063,0.308,180,0.271,,Grand Slam Rifle,0.374,,
rifle,Speer,Speer .308 180gr Hot-Cor Rifle 2053,2053,0.308,180,0.271,,Hot-Cor Rifle,0.441,,
rifle,Speer,Speer .308 180gr Boat-Tail Rifle 2052,2052,0.308,180,0.271,,Boat-Tail Rifle,0.54,,
rifle,Speer,Speer .308 200gr Hot-Cor Rifle 2211,2211,0.308,200,0.301,,Hot-Cor Rifle,0.556,,
rifle,Speer,Speer .308 150gr Hot-Cor Rifle 2023,2023,0.308,150,0.226,,Hot-Cor Rifle,0.389,,
rifle,Speer,Speer .308 130gr Hot-Cor Rifle 2007,2007,0.308,130,0.196,,Hot-Cor Rifle,0.248,,
rifle,Speer,Speer .308 150gr Hot-Cor Rifle 2011,2011,0.308,150,0.226,,Hot-Cor Rifle,0.255,,
rifle,Speer,Speer .311 150gr Hot-Cor Rifle 2217,2217,0.311,150,0.222,,Hot-Cor Rifle,0.328,,
rifle,Speer,Speer .311 180gr Hot-Cor Rifle 2223,2223,0.311,180,0.222,,Hot-Cor Rifle,0.328,,
pistol,Speer,Speer .314 98gr Lead Handgun 4600,4600,0.314,98,0.142,,Lead Handgun,0.044,,
rifle,Speer,Speer .321 170gr Hot-Cor Rifle 2259,2259,0.321,170,0.236,,Hot-Cor Rifle,0.297,,
rifle,Speer,Speer .323 150gr Hot-Cor Rifle 2277,2277,0.323,150,0.205,,Hot-Cor Rifle,0.369,,
rifle,Speer,Speer .323 170gr Hot-Cor Rifle 2283,2283,0.323,170,0.233,,Hot-Cor Rifle,0.354,,
rifle,Speer,Speer .323 200gr Hot-Cor Rifle 2285,2285,0.323,200,0.274,,Hot-Cor Rifle,0.411,,
rifle,Speer,Speer .338 200gr Hot-Cor Rifle 2405,2405,0.338,200,0.25,,Hot-Cor Rifle,0.448,,
rifle,Speer,Speer .338 225gr Boat-Tail Rifle 2406,2406,0.338,225,0.281,,Boat-Tail Rifle,0.484,,
rifle,Speer,Speer .338 250gr Grand Slam Rifle 2408,2408,0.338,250,0.313,,Grand Slam Rifle,0.431,,
pistol,Speer,Speer .355 115gr TMJ Handgun Plinking 3995,3995,0.355,115,0.13,,TMJ Handgun Plinking,0.177,,
pistol,Speer,Speer .355 125gr Gold Dot Personal Protection 4360,4360,0.355,125,0.142,,Gold Dot Personal Protection,0.141,,
pistol,Speer,Speer .355 125gr TMJ Handgun Plinking 4731,4731,0.355,125,0.142,,TMJ Handgun Plinking,0.147,,
pistol,Speer,Speer .355 125gr TMJ Handgun Plinking 4362,4362,0.355,125,0.142,,TMJ Handgun Plinking,0.147,,
pistol,Speer,Speer .355 90gr Gold Dot Personal Protection 3992,3992,0.355,90,0.102,,Gold Dot Personal Protection,,,
pistol,Speer,Speer .355 95gr TMJ Handgun Plinking 4001,4001,0.355,95,0.108,,TMJ Handgun Plinking,0.131,,
pistol,Speer,Speer .355 115gr Gold Dot Personal Protection 3994,3994,0.355,115,0.13,,Gold Dot Personal Protection,0.125,,
pistol,Speer,Speer .355 115gr Copper Plated Round Nose 4712,4712,0.355,115,0.13,,Copper Plated Round Nose,,,
pistol,Speer,Speer .355 147gr TMJ Handgun Plinking 4006,4006,0.355,147,0.167,,TMJ Handgun Plinking,0.208,,
pistol,Speer,Speer .355 147gr Gold Dot Personal Protection 4002,4002,0.355,147,0.167,,Gold Dot Personal Protection,0.164,,
pistol,Speer,Speer .355 124gr Gold Dot Personal Protection 3998,3998,0.355,124,0.141,,Gold Dot Personal Protection,0.134,,
pistol,Speer,Speer .355 124gr TMJ Handgun Plinking 4726,4726,0.355,124,0.141,,TMJ Handgun Plinking,0.159,,
pistol,Speer,Speer .355 124gr TMJ Handgun Plinking 3993,3993,0.355,124,0.141,,TMJ Handgun Plinking,0.159,,
pistol,Speer,Speer .356 125gr Lead Handgun 4602,4602,0.356,125,0.141,,Lead Handgun,0.155,,
pistol,Speer,Speer .357 125gr Gold Dot Personal Protection 4012,4012,0.357,125,0.14,,Gold Dot Personal Protection,0.14,,
pistol,Speer,Speer .357 110gr Jacketed Handgun Plinking 4007,4007,0.357,110,0.123,,Jacketed Handgun Plinking,0.113,,
pistol,Speer,Speer .357 158gr DeepCurl Handgun Hunting 4215,4215,0.357,158,0.177,,DeepCurl Handgun Hunting,0.168,,
pistol,Speer,Speer .357 125gr Jacketed Handgun Plinking 4013,4013,0.357,125,0.14,,Jacketed Handgun Plinking,0.129,,
pistol,Speer,Speer .357 125gr TMJ Handgun Plinking 4015,4015,0.357,125,0.14,,TMJ Handgun Plinking,0.146,,
pistol,Speer,Speer .357 135gr Gold Dot Short Barrel Personal Protection 4014,4014,0.357,135,0.151,,Gold Dot Short Barrel Personal Protection,0.141,,
pistol,Speer,Speer .357 158gr Jacketed Handgun Plinking 4732,4732,0.357,158,0.177,,Jacketed Handgun Plinking,0.163,,
pistol,Speer,Speer .357 158gr Jacketed Handgun Plinking 4211,4211,0.357,158,0.177,,Jacketed Handgun Plinking,0.163,,
pistol,Speer,Speer .357 158gr Jacketed Handgun Plinking 4217,4217,0.357,158,0.177,,Jacketed Handgun Plinking,0.164,,
pistol,Speer,Speer .357 158gr TMJ Handgun Plinking 4207,4207,0.357,158,0.177,,TMJ Handgun Plinking,0.173,,
pistol,Speer,Speer .357 110gr Gold Dot Short Barrel Personal Protection 4009,4009,0.357,110,0.123,,Gold Dot Short Barrel Personal Protection,0.117,,
pistol,Speer,Speer .358 148gr Lead Handgun 4618,4618,0.358,148,0.165,,Lead Handgun,0.05,,
rifle,Speer,Speer .358 250gr Hot-Cor Rifle 2453,2453,0.358,250,0.279,,Hot-Cor Rifle,0.422,,
pistol,Speer,Speer .358 158gr Lead Handgun 4624,4624,0.358,158,0.176,,Lead Handgun,0.123,,
rifle,Speer,Speer .358 220gr Hot-Cor Rifle 2439,2439,0.358,220,0.245,,Hot-Cor Rifle,0.286,,
pistol,Speer,Speer .358 158gr Lead Handgun 4628,4628,0.358,158,0.176,,Lead Handgun,0.123,,
pistol,Speer,Speer .358 158gr Lead Handgun 4648,4648,0.358,158,0.176,,Lead Handgun,0.17,,
rifle,Speer,Speer .358 180gr Hot-Cor Rifle 2435,2435,0.358,180,0.201,,Hot-Cor Rifle,0.245,,
pistol,Speer,Speer .364 95gr TMJ Handgun Plinking 4375,4375,0.364,95,0.102,,TMJ Handgun Plinking,0.127,,
rifle,Speer,Speer .366 270gr Hot-Cor Rifle 2459,2459,0.366,270,0.288,,Hot-Cor Rifle,0.361,,
rifle,Speer,Speer .375 235gr Hot-Cor Rifle 2471,2471,0.375,235,0.239,,Hot-Cor Rifle,0.317,,
rifle,Speer,Speer .375 270gr Boat-Tail Rifle 2472,2472,0.375,270,0.274,,Boat-Tail Rifle,0.429,,
rifle,Speer,Speer .375 285gr Grand Slam Rifle 2473,2473,0.375,285,0.313,,Grand Slam Rifle,0.354,,
pistol,Speer,Speer .4 155gr TMJ Handgun Plinking 4399,4399,0.4,155,0.138,,TMJ Handgun Plinking,0.125,,
pistol,Speer,Speer .4 165gr Gold Dot Personal Protection 4397,4397,0.4,165,0.147,,Gold Dot Personal Protection,0.138,,
pistol,Speer,Speer .4 165gr TMJ Handgun Plinking 4410,4410,0.4,165,0.147,,TMJ Handgun Plinking,0.135,,
pistol,Speer,Speer .4 180gr Copper Plated Flat Nose 4713,4713,0.4,180,0.161,,Copper Plated Flat Nose,,,
pistol,Speer,Speer .4 180gr Gold Dot Personal Protection 4406,4406,0.4,180,0.161,,Gold Dot Personal Protection,0.143,,
pistol,Speer,Speer .4 180gr TMJ Handgun Plinking 4734,4734,0.4,180,0.161,,TMJ Handgun Plinking,0.143,,
pistol,Speer,Speer .4 180gr TMJ Handgun Plinking 4402,4402,0.4,180,0.161,,TMJ Handgun Plinking,0.143,,
pistol,Speer,Speer .4 155gr Gold Dot Personal Protection 4400,4400,0.4,155,0.147,,Gold Dot Personal Protection,0.123,,
pistol,Speer,Speer .41 210gr DeepCurl Handgun Hunting 4430,4430,0.41,210,0.178,,DeepCurl Handgun Hunting,0.183,,
rifle,Speer,Speer .416 350gr Hot-Cor Rifle 2477,2477,0.416,350,0.289,,Hot-Cor Rifle,0.332,,
pistol,Speer,Speer .429 200gr Gold Dot Personal Protection 4427,4427,0.429,200,0.155,,Gold Dot Personal Protection,0.145,,
pistol,Speer,Speer .429 210gr Gold Dot Personal Protection 4428,4428,0.429,210,0.163,,Gold Dot Personal Protection,0.154,,
pistol,Speer,Speer .429 240gr DeepCurl Handgun Hunting 4455,4455,0.429,240,0.186,,DeepCurl Handgun Hunting,0.175,,
pistol,Speer,Speer .429 240gr DeepCurl Handgun Hunting 4456,4456,0.429,240,0.186,,DeepCurl Handgun Hunting,0.175,,
pistol,Speer,Speer .429 240gr Jacketed Handgun Plinking 4454,4454,0.429,240,0.186,,Jacketed Handgun Plinking,0.169,,
pistol,Speer,Speer .429 270gr DeepCurl Handgun Hunting 4461,4461,0.429,270,0.21,,DeepCurl Handgun Hunting,0.193,,
pistol,Speer,Speer .43 240gr Lead Handgun 4661,4661,0.43,240,0.185,,Lead Handgun,0.151,,
pistol,Speer,Speer .451 185gr Gold Dot Personal Protection 4470,4470,0.451,185,0.13,,Gold Dot Personal Protection,0.109,,
pistol,Speer,Speer .451 185gr TMJ Handgun Plinking 4476,4476,0.451,185,0.13,,TMJ Handgun Plinking,0.094,,
pistol,Speer,Speer .451 200gr Gold Dot Personal Protection 4478,4478,0.451,200,0.14,,Gold Dot Personal Protection,0.138,,
pistol,Speer,Speer .451 230gr Copper Plated Round Nose 4714,4714,0.451,230,0.162,,Copper Plated Round Nose,,,
pistol,Speer,Speer .451 230gr TMJ Handgun Plinking 4750,4750,0.451,230,0.162,,TMJ Handgun Plinking,0.153,,
pistol,Speer,Speer .451 230gr TMJ Handgun Plinking 4480,4480,0.451,230,0.162,,TMJ Handgun Plinking,0.153,,
pistol,Speer,Speer .451 200gr TMJ Handgun Plinking 4475,4475,0.451,200,0.14,,TMJ Handgun Plinking,0.128,,
pistol,Speer,Speer .451 185gr TMJ Handgun Plinking 4473,4473,0.451,185,0.13,,TMJ Handgun Plinking,0.09,,
pistol,Speer,Speer .451 230gr Gold Dot Short Barrel Personal Protection 4482,4482,0.451,230,0.162,,Gold Dot Short Barrel Personal Protection,0.148,,
pistol,Speer,Speer .451 230gr Gold Dot Personal Protection 4483,4483,0.451,230,0.162,,Gold Dot Personal Protection,0.143,,
pistol,Speer,Speer .452 260gr Jacketed Handgun Plinking 4481,4481,0.452,260,0.183,,Jacketed Handgun Plinking,0.183,,
pistol,Speer,Speer .452 300gr DeepCurl Handgun Hunting 3974,3974,0.452,300,0.21,,DeepCurl Handgun Hunting,0.233,,
pistol,Speer,Speer .452 300gr Jacketed Handgun Plinking 4485,4485,0.452,300,0.211,,Jacketed Handgun Plinking,0.199,,
pistol,Speer,Speer .452 200gr Lead Handgun 4678,4678,0.452,200,0.14,,Lead Handgun,0.078,,
pistol,Speer,Speer .452 230gr Lead Handgun 4691,4691,0.452,230,0.161,,Lead Handgun,0.16,,
pistol,Speer,Speer .452 250gr DeepCurl Handgun Hunting 4484,4484,0.452,250,0.175,,DeepCurl Handgun Hunting,0.165,,
pistol,Speer,Speer .452 250gr Lead Handgun 4684,4684,0.452,250,0.175,,Lead Handgun,0.117,,
rifle,Speer,Speer .458 300gr Jacketed Hollow Point Rifle 2482,2482,0.458,300,0.204,,Jacketed Hollow Point Rifle,0.206,,
rifle,Speer,Speer .458 350gr Hot-Cor Rifle 2478,2478,0.458,350,0.238,,Hot-Cor Rifle,0.232,,
rifle,Speer,Speer .458 400gr Soft Point Flat Nose Rifle 2479,2479,0.458,400,0.272,,Soft Point Flat Nose Rifle,,,
pistol,Speer,Speer .475 400gr DeepCurl Handgun Hunting 3976,3976,0.475,400,0.253,,DeepCurl Handgun Hunting,0.242,,
pistol,Speer,Speer .475 275gr DeepCurl Handgun Hunting 3973,3973,0.475,275,0.174,,DeepCurl Handgun Hunting,0.162,,
pistol,Speer,Speer .475 325gr DeepCurl Handgun Hunting 3978,3978,0.475,325,0.206,,DeepCurl Handgun Hunting,0.191,,
pistol,Speer,Speer .5 350gr DeepCurl Handgun Hunting 4491,4491,0.5,350,0.2,,DeepCurl Handgun Hunting,0.178,,
pistol,Speer,Speer .5 300gr DeepCurl Handgun Hunting 4493,4493,0.5,300,0.171,,DeepCurl Handgun Hunting,0.155,,
pistol,Speer,Speer .5 300gr TMJ Handgun Plinking 4490,4490,0.5,300,0.171,,TMJ Handgun Plinking,0.157,,
pistol,Speer,Speer .5 325gr Jacketed Handgun Plinking 4495,4495,0.5,325,0.186,,Jacketed Handgun Plinking,0.169,,
